Calender_Year_Year End,Name,Ticker,Primary_Prospectus_Benchmark,#_of_Holdings,Turnover_Ratio,Total_Market_Value,P_B,P_C,P_E,P_S,Debt_to_Capital,Net_Margin,ROA,ROE,Equity_Style_Factor_P_E,Equity_Style_Factor_P_B,Equity_Style_Factor_P_S,Equity_Style_Factor_P_C,Equity_Style_Factor_Div_Yld,Equity_Style_Factor_LT_Earn_Growth,Equity_Style_Factor_Hist_Earn_Growth,Equity_Style_Factor_BV_Growth,Equity_Style_Factor_Sales_Growth,Equity_Style_Factor_CF_Growth,1Yr_Return,1Yr_Return_BM
2014,Victory S&P 500 Index Y,MUXYX,S&P 500 TR USD,505,3,"72,128",2.73,11.51,18.65,1.8,36.61,14.25,8.25,21.62,17.22,2.49,1.78,7.8,2.09,9.73,8.14,7.56,3.08,6.39,0.95,1.38
2014,Oppenheimer Rising Dividends A,OARDX,S&P 500 TR USD,84,90,"72,131",3.18,12.66,18.88,1.83,35.5,14.64,8.73,23.46,17.59,2.63,1.79,7.96,1.97,11.35,14.89,7.38,1.84,8.89,-0.67,1.38
2014,SchwabÂ S&P 500 Index,SWPPX,S&P 500 TR USD,506,2,"72,135",2.73,11.52,18.65,1.8,36.6,14.25,8.25,21.61,17.22,2.49,1.78,7.8,2.09,9.73,8.17,7.56,3.06,6.39,1.29,1.38
2014,PNC S&P 500 Index I,PSXIX,S&P 500 TR USD,504,18,"72,138",2.73,11.53,18.64,1.8,36.56,14.27,8.28,21.63,17.21,2.49,1.78,7.78,2.08,9.74,8.2,7.55,3.07,6.37,0.89,1.38
2014,Dreyfus Instl S&P 500 Stock Index I,DSPIX,S&P 500 TR USD,506,5.41,"72,178",2.73,11.51,18.64,1.8,36.6,14.25,8.25,21.63,17.21,2.49,1.78,7.8,2.09,9.73,8.16,7.57,3.08,6.39,1.2,1.38
2014,Principal Large Cap S&P 500 Index R5,PLFPX,S&P 500 TR USD,505,5.9,"72,178",2.73,11.51,18.66,1.8,36.63,14.25,8.26,21.62,17.22,2.49,1.78,7.8,2.09,9.73,8.13,7.57,3.08,6.39,1,1.38
2014,Prudential QMA Stock Index Z,PSIFX,S&P 500 TR USD,507,4,"72,291",2.73,11.53,18.65,1.8,36.58,14.27,8.27,21.64,17.22,2.49,1.78,7.81,2.09,9.74,8.18,7.59,3.08,6.4,1.22,1.38
2014,SSgA S&P 500 Index N,SVSPX,S&P 500 TR USD,507,2,"72,316",2.73,11.52,18.65,1.8,36.62,14.25,8.25,21.62,17.21,2.49,1.78,7.79,2.09,9.73,8.12,7.56,3.08,6.41,1.27,1.38
2014,State Street Equity 500 Index Adm,STFAX,S&P 500 TR USD,507,4,"72,316",2.73,11.52,18.65,1.8,36.62,14.25,8.25,21.62,17.21,2.49,1.78,7.79,2.09,9.73,8.12,7.56,3.08,6.41,1.07,1.38
2014,Shelton Core Value Direct,EQTIX,S&P 500 TR USD,98,3,"72,319",2.39,9.87,17.55,1.41,41.27,14.11,7.47,23.33,15.6,2.25,1.41,6.03,2.42,8.99,6.77,7.25,5.72,7.04,-1.11,1.38
2014,Natixis Oakmark A,NEFOX,S&P 500 TR USD,58,64,"72,417",2.07,10.71,18.18,1.73,34.5,14.69,7.4,18.33,15.9,1.98,1.76,5.31,1.82,10.31,0.71,6.73,-3.62,9.66,-4.41,1.38
2014,American Funds Invmt Co of Amer A,AIVSX,S&P 500 TR USD,249,29,"72,507",2.91,10.32,18.75,1.73,43.42,15.1,9.24,26.88,16.11,2.55,1.7,8.54,2.41,9.74,3.43,6.14,1.17,7.43,-1.44,1.38
2014,Shelton S&P 500 Index Direct,SPFIX,S&P 500 TR USD,502,1,"72,507",2.74,11.53,18.45,1.79,36.59,14.36,8.39,22,17.12,2.51,1.77,7.86,2.1,9.68,10.09,7.43,3.13,6.04,1.07,1.38
2014,Barrett Growth,BGRWX,S&P 500 TR USD,49,30,"72,517",4.05,15.89,23.26,1.98,31.33,16.14,10.53,24.85,19.73,3.67,1.96,10.61,1.4,12.54,13.05,8.98,11.48,4.96,0.74,1.38
2014,Marsico Growth,MGRIX,S&P 500 TR USD,38,80,"72,769",5.39,17.41,22.31,3.15,33.92,18.03,11.17,25.63,20.51,4.62,2.96,12.12,1.03,15.32,25.13,12.79,10.48,10.09,0.83,1.38
2014,Hartford Balanced Y,IHAYX,S&P 500 TR USD,492,39,"72,805",2.56,12.15,18.67,2.19,34.31,13.95,7.21,18.17,16.64,2.36,2.17,6.76,2.33,10.11,6.15,7.65,0.3,5.42,0.02,1.38
2014,Voya US Stock Index Port I,INGIX,S&P 500 TR USD,505,7,"72,823",2.74,11.5,18.66,1.84,36.62,14.29,8.27,21.68,17.22,2.5,1.81,7.78,2.09,9.73,8.15,7.57,2.83,6.33,1.11,1.38
2014,State Farm S&P 500 Index Premier,SLIAX,S&P 500 TR USD,504,2,"72,823",2.74,11.5,18.65,1.84,36.61,14.3,8.28,21.7,17.22,2.5,1.81,7.79,2.09,9.73,8.14,7.57,2.82,6.33,0.64,1.38
2014,Hartford Balanced HLS IA,HADAX,S&P 500 TR USD,637,29,"72,879",2.55,12.15,18.67,2.19,34.25,13.94,7.18,18.08,16.64,2.36,2.18,6.76,2.33,10.12,6.13,7.68,0.25,5.39,0.18,1.38
2014,USAA S&P 500 Index Member,USSPX,S&P 500 TR USD,504,3,"73,003",2.73,11.5,18.65,1.84,36.56,14.29,8.27,21.63,17.21,2.49,1.81,7.78,2.1,9.72,8.15,7.56,2.82,6.34,1.13,1.38
2014,Ivy Asset Strategy C,WASCX,S&P 500 TR USD,247,65,"73,310",2.87,13.07,18.77,1.69,31.88,15.65,10.44,24.59,16.54,2.49,1.81,7.91,1.7,10.25,13.46,9.07,-4.87,9.34,-9.05,1.38
2014,Monetta,MONTX,S&P 500 TR USD,42,137.2,"73,354",2.62,12.04,18.54,1.87,32.13,11.46,6.98,15.66,16.34,2.35,1.74,5.72,1.27,13.42,25.41,6.26,7.63,11.79,3.19,1.38
2014,FidelityÂ ContrafundÂ,FCNTX,S&P 500 TR USD,307,45,"73,420",3.54,16.37,22.78,2.58,29.63,16.1,9.68,21.6,20.39,3.27,2.51,10.26,1.06,12.69,19.93,7.25,6.77,5.66,6.46,1.38
2014,Elfun Trusts,ELFNX,S&P 500 TR USD,52,13,"73,537",3.36,12.67,21.24,2.65,34.84,16.43,8.5,19.37,20.14,2.59,2.47,8.16,1.47,12.35,10.57,12.52,9.59,7.99,1.7,1.38
2014,Wells Fargo Disciplined US Core A,EVSAX,S&P 500 TR USD,135,71,"73,606",2.55,10.09,17.67,1.41,37.43,14.05,8,22.25,15.84,2.22,1.39,6.82,2.2,9.58,5.37,7.39,3.56,10.08,2.18,1.38
2014,Federated Max-Cap Index Instl,FISPX,S&P 500 TR USD,477,28,"73,668",2.72,11.28,18.6,1.81,36.58,14.14,8.18,21.51,17.15,2.48,1.79,7.73,2.08,9.71,8.05,7.49,2.94,6.76,1.08,1.38
2014,Marsico Focus,MFOCX,S&P 500 TR USD,30,71,"74,154",5.46,18.04,24.56,3.32,34.44,17.42,10.62,24.2,20.91,4.81,3.14,10.57,1.05,14.79,15.76,12.18,10.37,7.45,1.43,1.38
2014,Voya Index Plus LargeCap Port I,IPLIX,S&P 500 TR USD,145,72,"74,249",2.73,10.81,17.82,1.75,35.79,14.76,8.69,22.58,16.33,2.57,1.71,7.24,2.21,9.32,11.9,7.31,5.15,7.25,0.84,1.38
2014,Waddell & Reed Asset Strategy A,UNASX,S&P 500 TR USD,130,83,"74,369",2.87,13,18.79,1.7,32.42,15.69,10.37,24.65,16.57,2.47,1.83,7.86,1.71,10.29,13.19,8.97,-5.03,9.1,-8.22,1.38
2014,Gateway A,GATEX,S&P 500 TR USD,275,13,"74,624",2.72,11.48,18.43,1.89,36.77,14.45,8.14,21.23,17.04,2.54,1.87,7.75,2.23,9.53,9.32,7.51,2.2,5.65,2.34,1.38
2014,Meridian Equity Income Legacy,MEIFX,S&P 500 TR USD,50,35,"76,953",3.91,14.63,20.52,2.63,34.85,14.36,9.3,24.79,18.92,2.86,2.6,9.27,2.16,10.63,12.59,11.44,6.01,9.42,-1.04,1.38
2014,AMG Managers Montag & Caldwell Balancd N,MOBAX,S&P 500 TR USD,71,27.43,"77,047",4.37,16.55,24.65,1.63,34.64,14.98,10.89,27.24,20.35,4.24,1.69,14.17,1.33,12.28,12.76,7.66,7.45,1.17,3.88,1.38
2014,Federated Strategic Value Dividend Instl,SVAIX,S&P 500 TR USD,36,17,"77,284",2.57,8.81,17.35,1.67,51.05,16.51,8.43,28.57,17.12,2.38,1.64,8.54,4.85,5.3,10.83,4.27,0.23,2.5,3.87,1.38
2014,State Farm Growth,STFGX,S&P 500 TR USD,77,1,"77,532",2.95,11.48,18.51,1.65,30.79,13.38,8.49,21.5,17.33,2.75,1.61,9.88,2.28,7.66,4.32,7.64,3.21,4.85,-3.69,1.38
2014,Prudential QMA Defensive Equity Z,PDMZX,S&P 500 TR USD,507,20,"79,534",2.64,10.07,17.43,1.86,38.37,14.92,7.9,22.53,16.6,2.39,1.82,6.76,2.33,9.2,14.59,6.87,2.56,6.97,0.89,1.38
2014,State Farm Balanced,STFBX,S&P 500 TR USD,376,4,"79,888",2.83,11.18,18.29,1.55,31.04,13.08,8.02,20.32,17.03,2.65,1.51,9.47,2.34,8.05,4.73,7.58,3.24,5.86,-1.3,1.38
2014,Eagle Growth & Income A,HRCVX,S&P 500 TR USD,37,10,"79,966",2.75,11.44,17.79,1.93,34.17,14.34,8.16,22.72,16.51,2.64,1.96,6.73,2.97,7.93,9.37,5.62,-0.09,-4.3,-4.14,1.38
2014,Spirit of America Large Cap Value A,SOAVX,S&P 500 TR USD,153,15,"80,733",2.76,11.32,17.82,1.68,41.72,14.5,8.04,23.24,16.36,2.62,1.68,7.44,2.38,9.4,11.99,6.34,3.5,6.59,-2.83,1.38
2014,BBH Core Select N,BBTEX,S&P 500 TR USD,35,8,"81,134",2.77,11.36,17.84,2.16,33.85,15.69,7.5,19.11,17.82,2.59,2.05,9.11,1.74,10.22,12.93,9.66,8.72,9.03,-2.73,1.38
2014,Victory Special Value A,SSVSX,S&P 500 TR USD,50,174,"81,200",2.71,13.43,19.99,2.16,34.44,15.17,8.92,24.31,17.02,2.64,2.15,7.79,2.04,10.53,11.16,5.25,4.77,-0.47,-3.54,1.38
2014,ClearBridge Dividend Strategy B,SOPTX,S&P 500 TR USD,71,14,"81,417",2.78,11.21,18.34,1.82,39.15,13.26,7.44,21.49,17.28,2.64,1.78,9.29,2.57,8.74,11.24,7.45,6.11,5.6,-5.31,1.38
2014,Cutler Equity,CALEX,S&P 500 TR USD,35,8,"81,655",3.29,10.89,17.27,1.81,38.57,14,8.27,24.04,17.36,3,1.76,9.83,2.55,8.54,9.39,8.58,3.75,7.86,-2.73,1.38
2014,Northeast Investors Growth,NTHFX,S&P 500 TR USD,37,58,"82,453",3.91,16.45,23.26,2.53,28.82,17.03,10.96,22.62,20.15,3.53,2.47,13.5,1.18,12.92,14.19,11.51,8.59,11.03,4.41,1.38
2014,Cullen High Dividend Equity Retail,CHDEX,S&P 500 TR USD,38,6,"87,746",2.19,10.04,16.91,1.95,35.39,15.82,7.58,20.02,15.89,2.11,1.95,6.71,3.44,6.67,3.29,6.8,0.43,2.11,0.06,1.38
2014,Guggenheim StylePlus - Large Core A,SECEX,S&P 500 TR USD,143,107,"87,816",2.7,10.56,16.64,1.31,35.17,12.57,8.24,22.98,15.36,2.28,1.28,8.12,2.39,9.05,8.4,8.51,1.21,7.64,1,1.38
2014,AMG Yacktman I,YACKX,S&P 500 TR USD,45,9,"88,276",3.51,13.64,19.58,1.87,37.65,14.26,8.32,22.79,18.32,3.35,1.85,12.33,2.25,9.88,2.82,4.33,3.36,4.03,-5.63,1.38
2014,American Funds Washington Mutual A,AWSHX,S&P 500 TR USD,161,19,"90,311",2.93,11.56,18.28,1.79,38.35,13.38,7.15,23.62,16.95,2.3,1.78,7.73,2.51,9.24,7.3,7.13,2.75,5.46,-0.17,1.38
2014,Eaton Vance Tx-Mgd Growth 1.0,CAPEX,S&P 500 TR USD,385,8,"90,869",3.06,12.9,19.46,2,33.14,14.27,9,22.76,17.73,2.85,1.94,8.37,1.89,10.22,8.49,7.66,5.78,6.36,2.47,1.38
2014,Eaton Vance Tx-Mgd Growth 1.2 I,EITGX,S&P 500 TR USD,385,8,"90,869",3.06,12.9,19.46,2,33.14,14.27,9,22.76,17.73,2.85,1.94,8.37,1.89,10.22,8.49,7.66,5.78,6.36,2.28,1.38
2014,Eaton Vance Tx-Mgd Growth 1.1 A,ETTGX,S&P 500 TR USD,385,8,"90,869",3.06,12.9,19.46,2,33.14,14.27,9,22.76,17.73,2.85,1.94,8.37,1.89,10.22,8.49,7.66,5.78,6.36,2.15,1.38
2014,Hartford Dividend and Growth HLS IA,HIADX,S&P 500 TR USD,95,19,"91,051",2.35,10.58,16.85,1.61,35.64,13.51,6.6,19.5,15.65,2.17,1.6,6.38,2.58,9.18,10.13,7.58,1.82,5.86,-1.16,1.38
2014,Hartford Dividend and Growth Y,HDGYX,S&P 500 TR USD,95,23,"91,134",2.35,10.57,16.84,1.6,35.58,13.51,6.61,19.44,15.66,2.17,1.59,6.39,2.58,9.18,10.06,7.59,1.84,5.84,-1.06,1.38
2014,Midas Magic,MISEX,S&P 500 TR USD,26,30,"91,671",2.46,13.52,18.1,1.59,29.73,15.84,9.17,21,17.54,2.35,1.6,5.77,1.72,10.92,12.79,9.06,7.29,2.3,-3.56,1.38
2014,JHancock Fundamental Large Cap Core A,TAGRX,S&P 500 TR USD,55,21,"91,867",2.12,11.4,18.32,2.31,37.51,14.35,6.86,16,17.08,1.95,2.23,4.3,1.44,10.06,10.84,7.5,-1.9,16.3,5.79,1.38
2014,Alger Growth & Income A,ALBAX,S&P 500 TR USD,83,21.2,"93,950",2.9,10.77,18.18,1.9,40.34,15.53,8.21,24.12,16.4,2.71,1.87,6.64,2.8,9.25,6.01,6.31,3.19,8.24,1.17,1.38
2014,Wright Major Blue Chip Equities,WQCEX,S&P 500 TR USD,44,62,"94,217",2.63,11.81,18.36,2.26,30.5,17.3,10.65,21.5,15.9,2.56,2.27,6.15,2.06,9.51,9.56,7.13,4.26,3.51,-2.91,1.38
2014,Payson Total Return,PBFDX,S&P 500 TR USD,40,47,"97,461",2.19,9.89,16.34,1.69,31.37,15.82,9.05,21,15.56,2.02,1.67,5.57,2.13,8.24,3.7,5.49,-6.11,2.15,-4.7,1.38
2014,AMG Yacktman Focused N,YAFFX,S&P 500 TR USD,31,16,"98,613",3.86,14.41,20.02,1.9,36.72,14.35,8.62,22.96,18.91,3.67,1.88,13.84,2.35,9.68,2.19,4.29,3.61,4.64,-5.09,1.38
2014,Virtus Sector Trend A,PWBAX,S&P 500 TR USD,114,129,"99,699",4.18,12.78,20.28,1.82,36.51,15.44,10.96,27.51,18.59,3.8,1.76,11.85,2.48,9.35,11.11,7.96,6.43,5.83,-8.63,1.38
2014,American Funds American Balanced A,ABALX,S&P 500 TR USD,"1,335",68,"99,778",2.77,12.67,18.41,1.89,38.44,14.27,7.49,21.35,17.29,2.21,1.87,7.38,2.29,9.7,5.5,8.37,4.47,5.35,1.72,1.38
2014,Vanguard WellingtonÈ Inv,VWELX,S&P 500 TR USD,"1,644",71,"102,849",2.34,10.65,17.35,1.61,36.43,13.74,6.77,19.87,15.65,2.18,1.6,6.38,2.57,8.88,7.16,7.13,1.25,5.13,0.06,1.38
2014,Pacific Advisors Large Cap Value A,PAGTX,S&P 500 TR USD,38,3,"103,016",2.48,12.96,17.06,1.63,36.33,13.74,8.64,23.72,16.21,2.24,1.63,7.35,2.36,9.94,9.72,7.55,-1.94,7.92,-1.68,1.38
2014,ClearBridge Appreciation A,SHAPX,S&P 500 TR USD,97,10,"103,686",2.84,12.43,18.56,1.84,34.5,13.92,8.08,22.36,17.38,2.7,1.82,7.62,2.11,9.43,12.33,7.27,4.97,3.83,1.43,1.38
2014,Madison Dividend Income Y,BHBFX,S&P 500 TR USD,48,29,"106,644",2.89,11.83,17.14,2.07,35.42,15.22,8.08,24.34,16.59,2.72,2.02,9.16,2.7,7.77,9.84,7.38,3.81,5.81,0.07,1.38
2014,Madison Diversified Income A,MBLAX,S&P 500 TR USD,197,23,"106,945",2.89,11.84,17.14,2.07,35.32,15.22,8.1,24.35,16.59,2.72,2.03,9.18,2.7,7.76,9.8,7.4,3.79,5.69,-0.16,1.38
2014,Edgar Lomax Value,LOMAX,S&P 500 TR USD,57,43.36,"108,887",2.28,8.35,15.25,1.35,36.81,12.23,6.7,19.61,15.19,2,1.34,6.27,2.92,7.59,4.13,7.38,3.19,8.21,-5.31,1.38
2014,FidelityÂ Mega Cap Stock,FGRTX,S&P 500 TR USD,103,28,"112,771",2.3,10.99,17.76,1.95,38.74,15.62,7.57,20.96,15.96,2.16,1.92,4.99,2.25,9.62,7.49,7.32,1.67,7.46,-1.43,1.38
2014,Pear Tree Quality Ordinary,USBOX,S&P 500 TR USD,92,35,"114,995",3.98,13.81,20.14,2.06,32.17,15.55,10.98,24.36,17.99,3.5,1.99,13.95,2.23,9.08,5.42,11.12,7.33,2.2,2.52,1.38
2014,Dreyfus Appreciation Investor,DGAGX,S&P 500 TR USD,65,6.6,"124,516",3.08,12.12,17.61,2.14,35.39,17.2,10.67,27.2,16.86,2.89,2.14,8.72,2.49,8.21,6.4,8.72,2.42,1.23,-2.51,1.38
2014,Calamos Growth & Income A,CVTRX,S&P 500 TR USD,123,32.8,"124,646",2.67,13.11,17.51,2.26,31.15,16.27,9.42,22.24,16.36,2.44,2.26,5.51,2.13,10.46,11.79,8.49,-0.62,8.25,1.66,1.38
2014,Blue Chip Investor,BCIFX,S&P 500 TR USD,16,20.07,"126,274",1.88,,15.96,1.6,36.54,13.29,5.55,17.93,15.86,1.78,1.45,6.45,1.38,8.77,16.57,10.91,9.79,16.7,-5.01,1.38
2014,Dreyfus Core Equity A,DLTSX,S&P 500 TR USD,53,0.62,"126,810",3.26,12.32,17.65,2.17,35.71,17.5,11.14,28.19,16.94,3.06,2.18,8.59,2.57,8.04,5.83,8.12,1.86,0.45,-2.95,1.38
2014,Dreyfus Tax-Managed Growth A,DTMGX,S&P 500 TR USD,57,2.44,"129,778",3.24,12.16,17.65,2.35,35.27,17.65,11.09,27.47,16.89,3.03,2.33,8.58,2.55,8.07,6.05,8.7,2.64,1.71,-2.96,1.38
2014,Holland Balanced,HOLBX,S&P 500 TR USD,18,0,"175,351",2.72,11.94,16.98,1.86,33.66,14.03,8.41,20.93,16.57,2.59,1.82,6.85,2.09,9.12,9.66,9.27,6.77,3.34,-0.02,1.38
2015,Artisan International Small Cap Investor,ARTJX,MSCI EAFE NR USD,46,43.84,"2,331",1.8,3.62,17.16,1.12,33.74,10.69,5.4,9.22,21.37,3.19,2.09,13.23,1.08,11.03,-2.25,-1.42,-8.98,-23,-12.88,1
2015,FidelityÂ Intl Real Estate,FIREX,MSCI EAFE NR USD,83,82,"3,472",1.01,,10.86,3.82,36.09,46.33,5.64,10.86,15.47,1.03,3.57,15.8,2.65,5.61,0.39,4.22,-6.25,-7.13,-1.56,1
2015,Laudus International MarketMasters Inv,SWOIX,MSCI EAFE NR USD,"1,201",72,"7,774",2.18,11.09,18.97,1.27,32.97,13.54,7.46,17.34,16.32,2.1,1.12,7.06,2.58,12.26,6.04,4.76,1.79,3.38,-0.39,1
2015,Longleaf Partners International,LLINX,MSCI EAFE NR USD,24,52.65,"9,048",0.95,5,11.73,0.59,29.59,22.27,5.27,10.84,12.92,0.85,0.32,2.29,5.57,16.94,-10.31,9.32,24.81,28.6,12.2,1
2015,Invesco Pacific Growth B,TGRBX,MSCI EAFE NR USD,62,137,"9,127",2.24,14.2,18.97,1.49,24.38,15.82,8.48,17.19,17.28,2.2,1.47,9.75,2.16,12.42,17.27,11.25,7.81,13.91,-1.14,1
2015,Pear Tree Polaris Foreign Value Ord,QFVOX,MSCI EAFE NR USD,55,2,"10,098",1.67,7.98,16.11,0.95,28.93,11.64,6.21,13.38,13.29,1.61,0.9,6.95,3.27,8.96,1.32,5.74,1.76,-1.38,4.54,1
2015,Tocqueville International Value,TIVFX,MSCI EAFE NR USD,59,42,"10,376",1.64,11.45,16.82,0.97,27.8,11.17,5.86,12.86,15.52,1.67,1.04,12.53,2.58,9.54,0.84,5.36,0.63,-9.64,3.46,1
2015,Sentinel International Equity A,SWRLX,MSCI EAFE NR USD,45,55,"11,369",2.17,12.76,17.31,1.35,30.2,12.6,9.61,20.15,15.23,2.19,0.62,12.29,2.82,10.43,6.16,-7.41,-23.7,-9.52,-1.63,1
2015,First Eagle Overseas A,SGOVX,MSCI EAFE NR USD,158,12.95,"12,718",1.46,9.06,16.99,1.27,26.91,15.59,5.93,11.53,16.39,1.4,1.22,7.11,2.74,10.3,4.37,4.71,2.27,2.4,5.59,1
2015,Neuberger Berman International Eq Instl,NBIIX,MSCI EAFE NR USD,94,25,"13,950",2.5,11.93,15.42,1.44,32.98,13.54,6.9,17.83,16.35,2.42,1.4,10.52,2.25,10.23,6.12,6.62,3.87,1.37,-1.05,1
2015,Nationwide Bailard Intl Eqs M,NWHLX,MSCI EAFE NR USD,166,98.51,"15,071",1.63,7.01,15.7,0.92,33.15,10.35,5.7,17.15,12.91,1.61,0.8,4.35,2.84,11.93,3.26,1.05,-3.14,-2.25,-2.26,1
2015,FidelityÂ Overseas,FOSFX,MSCI EAFE NR USD,174,28,"15,351",2.56,11.69,17.2,1.64,32.28,13.01,6.95,18.85,16.85,2.49,1.58,10.67,2.4,9.25,-12.89,6.48,2.07,-0.5,-1.32,1
2015,Manning & Napier International S,EXITX,MSCI EAFE NR USD,62,33,"15,589",2.22,11.24,21.14,1.23,33.26,10.84,6.18,14.45,18.19,2,1.16,8.54,3.24,11.85,-4.48,7.14,1.75,1.64,4.55,1
2015,AB Tax-Managed International,SNIVX,MSCI EAFE NR USD,351,76,"16,004",1.96,8.88,17.57,1.21,36.63,13.02,6.69,19.8,15.45,1.96,1.04,6.93,2.62,10.93,2.77,2.87,1.37,-4.11,-1.52,1
2015,AB International,SIMTX,MSCI EAFE NR USD,351,80,"16,019",1.94,8.89,17.53,1.21,36.7,13.08,6.69,19.82,15.4,1.95,1.04,6.82,2.63,10.92,2.71,2.73,1.42,-4.19,-1.42,1
2015,Target International Equity Z,TAIEX,MSCI EAFE NR USD,304,66,"16,318",1.45,7.51,14.55,0.85,35.34,10.56,4.16,13.01,12.86,1.39,0.77,4.09,3.5,8.72,2.4,4.9,0.57,-0.22,-0.33,1
2015,Parametric Tax-Managed Intl Eq Inv,ETIGX,MSCI EAFE NR USD,772,11,"16,886",1.79,8.18,17.93,1.06,34.66,12.17,5.91,15.3,16.67,1.7,0.99,7.02,3.36,9.15,-2.5,1.59,0.07,-0.99,1.13,1
2015,FidelityÂ International Discovery,FIGRX,MSCI EAFE NR USD,220,60,"17,057",2.29,10.85,17.99,1.67,33.46,14.71,6.29,16.92,17.51,2.25,1.42,9.21,2.08,10.58,-11.75,4.88,2.62,1.6,-5.76,1
2015,Pioneer International Equity A,PIIFX,MSCI EAFE NR USD,84,49,"17,502",1.66,6.19,12.87,1.11,32.51,13.3,6.57,16.13,15.25,1.89,1.24,7.57,2.57,8.79,11.54,6.01,3.89,0.7,-0.71,1
2015,Marsico International Opportunities,MIOFX,MSCI EAFE NR USD,40,217,"17,938",6.06,21.46,35.45,5.29,31.99,18.76,12.66,27.79,27.22,5.93,4.63,18.37,0.84,19.4,22.69,11.96,8.94,18.31,-10.57,1
2015,Fidelity AdvisorÂ Overseas M,FAERX,MSCI EAFE NR USD,210,29,"18,280",2.24,12.4,18.1,1.83,28.17,14.02,8.44,17.34,18.39,2.09,1.57,7.85,2.25,10.99,-2.41,3.98,1.49,-0.67,-5.79,1
2015,VALIC Company I Foreign Value,VCFVX,MSCI EAFE NR USD,120,31,"18,503",1.06,6.5,11.56,0.67,36.14,9.58,2.83,8.66,11.82,1.03,0.6,5.28,3.6,9.49,-9.11,2.91,0.36,-4.63,12.09,1
2015,TIAA-CREF International Eq Instl,TIIEX,MSCI EAFE NR USD,67,71,"18,583",2.26,10.66,16.23,1.16,34.28,9.15,4.87,13.57,17.64,2.17,1.19,9.79,2.15,14.22,0.89,0.1,-0.62,4.39,0.41,1
2015,T. Rowe Price International Value Eq,TRIGX,MSCI EAFE NR USD,123,25.4,"19,244",1.43,7.66,12.02,1.01,34.29,13.05,4.83,14.48,14.1,1.4,0.97,6.8,3.29,8.29,-1.38,1.9,-0.33,-4.04,0.61,1
2015,Transamerica International Equity I,TSWIX,MSCI EAFE NR USD,103,21,"19,256",1.35,7.65,12.66,0.72,36.17,13.62,4.68,13.43,13.46,1.36,0.83,3.58,2.96,9.44,-6.22,4.69,-17.62,-40.58,0.56,1
2015,Lazard International Strategic Eq Instl,LISIX,MSCI EAFE NR USD,73,37,"19,738",2.63,11.72,19.29,1.69,33.87,13.59,6.39,18.52,16.96,2.41,1.66,11.65,2.49,8.2,11.14,7.07,3.81,6.05,-5.17,1
2015,Deutsche CROCIÂ International S,SCINX,MSCI EAFE NR USD,64,76,"19,907",1.76,9.78,15.88,1.08,27.65,9.34,7.02,17.16,14.83,1.71,1.07,8.69,3.3,9.22,4.76,6.58,2.6,5.89,1.14,1
2015,STAAR International,SITIX,MSCI EAFE NR USD,29,17.45,"19,923",1.76,8.67,14.84,1.19,31.99,15.98,7.31,17.89,14.97,1.68,1.11,6.41,3.35,9.14,-45.55,-41.81,-48.69,-89.75,-0.1,1
2015,Wells Fargo Diversified Intl A,SILAX,MSCI EAFE NR USD,336,31,"20,344",1.55,8.69,14.81,0.91,34.37,11.06,5.29,13.81,13.5,1.5,0.86,5.8,2.91,9.95,1.74,5.36,0.96,0.63,-0.9,1
2015,Goldman Sachs Focused Intl Equity Svc,GSISX,MSCI EAFE NR USD,40,105,"20,865",1.6,10.99,19.85,1.44,33.03,9.12,5.14,11.7,16.11,1.68,1.41,6.37,2.72,9.84,-1.23,-3.54,-2.67,-8.15,-2.69,1
2015,AB International Value Advisor,ABIYX,MSCI EAFE NR USD,62,71,"21,190",1.42,6.07,14.47,0.84,39.58,9.48,4.14,14.82,13.44,1.43,0.72,5.79,2.66,10.9,0.54,0.51,0.22,-5.72,-0.7,1
2015,Nuveen NWQ International Value I,NGRRX,MSCI EAFE NR USD,58,30,"21,264",1.24,5.56,15.25,0.73,31.3,7.67,3.16,8.94,14.63,1.21,0.73,4.41,2.65,8.48,3.34,2.55,-0.39,-5.82,2.2,1
2015,QS International Equity C,LMGEX,MSCI EAFE NR USD,269,54,"21,369",1.59,7.3,16.17,0.91,34.43,12.03,6.12,16.58,14.38,1.54,0.81,3.64,2.97,10.85,5.86,4.21,-8.82,6.83,-0.31,1
2015,Great-West MFS International Value Init,MXIVX,MSCI EAFE NR USD,101,29,"22,082",2.47,14.21,20.89,2.1,32.97,14.3,7.97,20.42,17.68,2.5,2.04,8.71,2.3,8.05,6.33,5.11,1.14,-1.39,3.88,1
2015,SEI International Equity F (SIT),SEITX,MSCI EAFE NR USD,729,68,"22,652",1.72,8.18,15.16,1.04,33.24,11.85,6.17,16.56,15.04,1.7,0.99,5.69,2.58,9.36,1.98,-4.46,-7.06,-15.69,-0.53,1
2015,Brandes International Equity I,BIIEX,MSCI EAFE NR USD,69,27.5,"22,743",0.9,4.81,9.99,0.6,36.53,9.05,3.06,7.39,12.43,0.85,0.57,3.86,4.2,8.57,-13.9,1.33,-0.11,-9.44,8.11,1
2015,Federated International Leaders A,FGFAX,MSCI EAFE NR USD,56,2,"22,848",1.28,7.98,15.73,1.01,37.13,10.52,4.1,11.49,14.12,1.31,1.02,10.74,3.03,9.97,-0.33,-1.8,-2.33,-16.36,-2.93,1
